4046.56	16495.924246	108.258596
4077.81	16509.423594	107.557145
4358.81	16589.206130	101.162810
4916.04	16687.380991	89.891603
5460.74	16590.871344	79.042935
5769.59	16722.256651	75.543511
5790.65	16522.080316	73.319535
