3.087106; 0.008016
3.107152; 0.007965
3.127197; 0.007914
3.147243; 0.007864
3.167288; 0.007815
3.187334; 0.007766
3.207379; 0.007718
3.227425; 0.007670
3.247470; 0.007623
3.267516; 0.007577
3.287561; 0.007531
3.307607; 0.007485
3.327652; 0.007441
3.347698; 0.007396
3.367743; 0.007353
3.387789; 0.007309
3.407834; 0.007267
3.427880; 0.007225
3.447925; 0.007183
3.467971; 0.007142
3.488016; 0.007101
3.508062; 0.007061
3.528107; 0.007021
3.548153; 0.006981
3.568198; 0.006942
3.588244; 0.006904
3.608289; 0.006866
3.628335; 0.006828
3.648380; 0.006791
3.668426; 0.006754
3.688471; 0.006717
3.708517; 0.006681
3.728562; 0.006646
3.748608; 0.006610
3.768653; 0.006575
3.788699; 0.006541
3.808744; 0.006507
3.828790; 0.006473
3.848835; 0.006439
3.868881; 0.006406
3.888926; 0.006373
3.908972; 0.006341
3.929017; 0.006309
3.949063; 0.006277
3.969108; 0.006245
3.989154; 0.006214
4.009199; 0.006183
4.029245; 0.006153
4.049290; 0.006123
4.069336; 0.006093
4.089381; 0.006063
4.109427; 0.006033
4.129472; 0.006004
4.149518; 0.005976
4.169563; 0.005947
4.189609; 0.005919
4.209654; 0.005891
4.229700; 0.005863
4.249745; 0.005835
4.269791; 0.005808
4.289836; 0.005781
4.309882; 0.005755
4.329927; 0.005728
4.349973; 0.005702
4.370018; 0.005676
4.390064; 0.005650
4.410109; 0.005625
4.430154; 0.005599
4.450200; 0.005574
4.470245; 0.005549
4.490291; 0.005525
4.510336; 0.005500
4.530382; 0.005476
4.550427; 0.005452
4.570473; 0.005428
4.590518; 0.005405
4.610564; 0.005381
4.630609; 0.005358
4.650655; 0.005335
4.670700; 0.005312
4.690746; 0.005290
4.710791; 0.005268
4.730837; 0.005245
4.750882; 0.005223
4.770928; 0.005201
4.790973; 0.005180
4.811019; 0.005158
4.831064; 0.005137
4.851110; 0.005116
4.871155; 0.005095
4.891201; 0.005074
4.911246; 0.005054
4.931292; 0.005033
4.951337; 0.005013
4.971383; 0.004993
4.991428; 0.004973
5.011474; 0.004953
5.031519; 0.004934
5.051565; 0.004914
5.071610; 0.004895
5.091656; 0.004876
5.111701; 0.004857
5.131747; 0.004838
5.151792; 0.004819
5.171838; 0.004800
5.191883; 0.004782
5.211929; 0.004764
5.231974; 0.004746
5.252020; 0.004727
5.272065; 0.004710
5.292111; 0.004692
5.312156; 0.004674
5.332202; 0.004657
5.352247; 0.004639
5.372293; 0.004622
5.392338; 0.004605
5.412384; 0.004588
5.432429; 0.004571
5.452475; 0.004555
5.472520; 0.004538
5.492566; 0.004521
5.512611; 0.004505
5.532657; 0.004489
5.552702; 0.004473
5.572748; 0.004457
5.592793; 0.004441
5.612839; 0.004425
5.632884; 0.004409
5.652930; 0.004394
5.672975; 0.004378
5.693021; 0.004363
5.713066; 0.004348
5.733112; 0.004333
5.753157; 0.004318
5.773203; 0.004303
5.793248; 0.004288
5.813294; 0.004273
5.833339; 0.004259
5.853385; 0.004244
5.873430; 0.004230
5.893476; 0.004215
5.913521; 0.004201
5.933567; 0.004187
5.953612; 0.004173
5.973658; 0.004159
5.993703; 0.004145
6.013749; 0.004131
6.033794; 0.004118
6.053840; 0.004104
6.073885; 0.004091
6.093931; 0.004077
6.113976; 0.004064
6.134022; 0.004051
6.154067; 0.004038
6.174113; 0.004025
6.194158; 0.004012
6.214204; 0.003999
6.234249; 0.003986
6.254295; 0.003973
6.274340; 0.003961
6.294386; 0.003948
6.314431; 0.003936
6.334477; 0.003923
6.354522; 0.003911
6.374568; 0.003899
6.394613; 0.003886
6.414659; 0.003874
6.434704; 0.003862
6.454750; 0.003850
6.474795; 0.003839
6.494841; 0.003827
6.514886; 0.003815
6.534932; 0.003803
6.554977; 0.003792
6.575023; 0.003780
6.595068; 0.003769
6.615113; 0.003757
6.635159; 0.003746
6.655204; 0.003735
6.675250; 0.003724
6.695295; 0.003713
6.715341; 0.003702
6.735386; 0.003691
6.755432; 0.003680
6.775477; 0.003669
6.795523; 0.003658
6.815568; 0.003647
6.835614; 0.003637
6.855659; 0.003626
6.875705; 0.003616
6.895750; 0.003605
6.915796; 0.003595
6.935841; 0.003584
6.955887; 0.003574
6.975932; 0.003564
6.995978; 0.003554
7.016023; 0.003544
7.036069; 0.003534
7.056114; 0.003524
7.076160; 0.003514
7.096205; 0.003504
7.116251; 0.003494
7.136296; 0.003484
7.156342; 0.003474
7.176387; 0.003465
7.196433; 0.003455
7.216478; 0.003446
7.236524; 0.003436
7.256569; 0.003427
7.276615; 0.003417
7.296660; 0.003408
7.316706; 0.003399
7.336751; 0.003389
7.356797; 0.003380
7.376842; 0.003371
7.396888; 0.003362
7.416933; 0.003353
7.436979; 0.003344
7.457024; 0.003335
7.477070; 0.003326
7.497115; 0.003317
7.517161; 0.003308
7.537206; 0.003300
7.557252; 0.003291
7.577297; 0.003282
7.597343; 0.003274
7.617388; 0.003265
7.637434; 0.003256
7.657479; 0.003248
7.677525; 0.003239
7.697570; 0.003231
7.717616; 0.003223
7.737661; 0.003214
7.757707; 0.003206
7.777752; 0.003198
7.797798; 0.003190
7.817843; 0.003182
7.837889; 0.003173
7.857934; 0.003165
7.877980; 0.003157
7.898025; 0.003149
7.918071; 0.003141
7.938116; 0.003134
7.958162; 0.003126
7.978207; 0.003118
7.998253; 0.003110
8.018298; 0.003102
8.038344; 0.003095
8.058389; 0.003087
8.078435; 0.003079
8.098480; 0.003072
8.118526; 0.003064
8.138571; 0.003057
8.158617; 0.003049
8.178662; 0.003042
8.198708; 0.003034
8.218753; 0.003027
8.238799; 0.003020
8.258844; 0.003012
8.278890; 0.003005
8.298935; 0.002998
8.318981; 0.002991
8.339026; 0.002983
8.359072; 0.002976
8.379117; 0.002969
8.399163; 0.002962
8.419208; 0.002955
8.439254; 0.002948
8.459299; 0.002941
8.479345; 0.002934
8.499390; 0.002927
8.519436; 0.002920
8.539481; 0.002914
8.559527; 0.002907
8.579572; 0.002900
8.599618; 0.002893
8.619663; 0.002887
8.639709; 0.002880
8.659754; 0.002873
8.679800; 0.002867
8.699845; 0.002860
8.719891; 0.002854
8.739936; 0.002847
8.759982; 0.002840
8.780027; 0.002834
8.800073; 0.002828
8.820118; 0.002821
8.840163; 0.002815
8.860209; 0.002808
8.880254; 0.002802
8.900300; 0.002796
8.920345; 0.002790
8.940391; 0.002783
8.960436; 0.002777
8.980482; 0.002771
9.000527; 0.002765
9.020573; 0.002759
9.040618; 0.002753
9.060664; 0.002747
9.080709; 0.002740
9.100755; 0.002734
9.120800; 0.002728
9.140846; 0.002723
9.160891; 0.002717
9.180937; 0.002711
9.200982; 0.002705
9.221028; 0.002699
9.241073; 0.002693
9.261119; 0.002687
9.281164; 0.002681
9.301210; 0.002676
9.321255; 0.002670
9.341301; 0.002664
9.361346; 0.002659
9.381392; 0.002653
9.401437; 0.002647
9.421483; 0.002642
9.441528; 0.002636
9.461574; 0.002630
9.481619; 0.002625
9.501665; 0.002619
9.521710; 0.002614
9.541756; 0.002608
9.561801; 0.002603
9.581847; 0.002598
9.601892; 0.002592
9.621938; 0.002587
9.641983; 0.002581
9.662029; 0.002576
9.682074; 0.002571
9.702120; 0.002565
9.722165; 0.002560
9.742211; 0.002555
9.762256; 0.002550
9.782302; 0.002544
9.802347; 0.002539
9.822393; 0.002534
9.842438; 0.002529
9.862484; 0.002524
9.882529; 0.002519
9.902575; 0.002514
9.922620; 0.002509
9.942666; 0.002504
9.962711; 0.002499
9.982757; 0.002494
10.002802; 0.002489
10.022848; 0.002484
10.042893; 0.002479
10.062939; 0.002474
10.082984; 0.002469
10.103030; 0.002464
10.123075; 0.002459
10.143121; 0.002454
10.163166; 0.002449
10.183212; 0.002445
10.203257; 0.002440
10.223303; 0.002435
10.243348; 0.002430
10.263394; 0.002426
10.283439; 0.002421
10.303485; 0.002416
10.323530; 0.002411
10.343576; 0.002407
10.363621; 0.002402
10.383667; 0.002398
10.403712; 0.002393
10.423758; 0.002388
10.443803; 0.002384
10.463849; 0.002379
10.483894; 0.002375
10.503940; 0.002370
10.523985; 0.002366
10.544031; 0.002361
10.564076; 0.002357
10.584122; 0.002352
10.604167; 0.002348
10.624213; 0.002343
10.644258; 0.002339
10.664304; 0.002335
10.684349; 0.002330
10.704395; 0.002326
10.724440; 0.002322
10.744486; 0.002317
10.764531; 0.002313
10.784577; 0.002309
10.804622; 0.002304
10.824668; 0.002300
10.844713; 0.002296
10.864759; 0.002292
10.884804; 0.002287
10.904850; 0.002283
10.924895; 0.002279
10.944941; 0.002275
10.964986; 0.002271
10.985032; 0.002267
11.005077; 0.002262
11.025122; 0.002258
11.045168; 0.002254
11.065213; 0.002250
11.085259; 0.002246
11.105304; 0.002242
11.125350; 0.002238
11.145395; 0.002234
11.165441; 0.002230
11.185486; 0.002226
11.205532; 0.002222
11.225577; 0.002218
11.245623; 0.002214
11.265668; 0.002210
11.285714; 0.002206
11.305759; 0.002202
11.325805; 0.002199
11.345850; 0.002195
11.365896; 0.002191
11.385941; 0.002187
11.405987; 0.002183
11.426032; 0.002179
11.446078; 0.002175
11.466123; 0.002172
11.486169; 0.002168
11.506214; 0.002164
11.526260; 0.002160
11.546305; 0.002157
11.566351; 0.002153
11.586396; 0.002149
11.606442; 0.002145
11.626487; 0.002142
11.646533; 0.002138
11.666578; 0.002134
11.686624; 0.002131
11.706669; 0.002127
11.726715; 0.002124
11.746760; 0.002120
11.766806; 0.002116
11.786851; 0.002113
11.806897; 0.002109
11.826942; 0.002106
11.846988; 0.002102
11.867033; 0.002098
11.887079; 0.002095
11.907124; 0.002091
11.927170; 0.002088
11.947215; 0.002084
11.967261; 0.002081
11.987306; 0.002077
12.007352; 0.002074
12.027397; 0.002071
12.047443; 0.002067
12.067488; 0.002064
12.087534; 0.002060
12.107579; 0.002057
12.127625; 0.002053
12.147670; 0.002050
12.167716; 0.002047
12.187761; 0.002043
12.207807; 0.002040
12.227852; 0.002037
12.247898; 0.002033
12.267943; 0.002030
12.287989; 0.002027
12.308034; 0.002023
12.328080; 0.002020
12.348125; 0.002017
12.368171; 0.002014
12.388216; 0.002010
12.408262; 0.002007
12.428307; 0.002004
12.448353; 0.002001
12.468398; 0.001997
12.488444; 0.001994
12.508489; 0.001991
12.528535; 0.001988
12.548580; 0.001985
12.568626; 0.001982
12.588671; 0.001978
12.608717; 0.001975
12.628762; 0.001972
12.648808; 0.001969
12.668853; 0.001966
12.688899; 0.001963
12.708944; 0.001960
12.728990; 0.001957
12.749035; 0.001954
12.769081; 0.001950
12.789126; 0.001947
12.809172; 0.001944
12.829217; 0.001941
12.849263; 0.001938
12.869308; 0.001935
12.889354; 0.001932
12.909399; 0.001929
12.929445; 0.001926
12.949490; 0.001923
12.969536; 0.001920
12.989581; 0.001917
13.009627; 0.001914
13.029672; 0.001912
13.049718; 0.001909
13.069763; 0.001906
13.089809; 0.001903
13.109854; 0.001900
13.129900; 0.001897
13.149945; 0.001894
13.169991; 0.001891
13.190036; 0.001888
13.210082; 0.001885
13.230127; 0.001883
13.250172; 0.001880
13.270218; 0.001877
13.290263; 0.001874
13.310309; 0.001871
13.330354; 0.001869
13.350400; 0.001866
13.370445; 0.001863
13.390491; 0.001860
13.410536; 0.001857
13.430582; 0.001855
13.450627; 0.001852
13.470673; 0.001849
13.490718; 0.001846
13.510764; 0.001844
13.530809; 0.001841
13.550855; 0.001838
13.570900; 0.001835
13.590946; 0.001833
13.610991; 0.001830
13.631037; 0.001827
13.651082; 0.001825
13.671128; 0.001822
13.691173; 0.001819
13.711219; 0.001817
13.731264; 0.001814
13.751310; 0.001811
13.771355; 0.001809
13.791401; 0.001806
13.811446; 0.001804
13.831492; 0.001801
13.851537; 0.001798
13.871583; 0.001796
13.891628; 0.001793
13.911674; 0.001791
13.931719; 0.001788
13.951765; 0.001785
13.971810; 0.001783
13.991856; 0.001780
14.011901; 0.001778
14.031947; 0.001775
14.051992; 0.001773
14.072038; 0.001770
14.092083; 0.001768
14.112129; 0.001765
14.132174; 0.001763
14.152220; 0.001760
14.172265; 0.001758
14.192311; 0.001755
14.212356; 0.001753
14.232402; 0.001750
14.252447; 0.001748
14.272493; 0.001745
14.292538; 0.001743
14.312584; 0.001740
14.332629; 0.001738
14.352675; 0.001736
14.372720; 0.001733
14.392766; 0.001731
14.412811; 0.001728
14.432857; 0.001726
14.452902; 0.001724
14.472948; 0.001721
14.492993; 0.001719
14.513039; 0.001716
14.533084; 0.001714
14.553130; 0.001712
14.573175; 0.001709
14.593221; 0.001707
14.613266; 0.001705
14.633312; 0.001702
14.653357; 0.001700
14.673403; 0.001698
14.693448; 0.001695
14.713494; 0.001693
14.733539; 0.001691
14.753585; 0.001688
14.773630; 0.001686
14.793676; 0.001684
14.813721; 0.001682
14.833767; 0.001679
14.853812; 0.001677
14.873858; 0.001675
14.893903; 0.001673
14.913949; 0.001670
14.933994; 0.001668
14.954040; 0.001666
14.974085; 0.001664
14.994131; 0.001661
15.014176; 0.001659
15.034222; 0.001657
15.054267; 0.001655
15.074313; 0.001653
15.094358; 0.001650
15.114404; 0.001648
15.134449; 0.001646
15.154495; 0.001644
15.174540; 0.001642
15.194586; 0.001640
15.214631; 0.001637
15.234677; 0.001635
15.254722; 0.001633
15.274768; 0.001631
15.294813; 0.001629
15.314859; 0.001627
15.334904; 0.001625
15.354950; 0.001622
15.374995; 0.001620
15.395041; 0.001618
15.415086; 0.001616
15.435131; 0.001614
15.455177; 0.001612
15.475222; 0.001610
15.495268; 0.001608
15.515313; 0.001606
15.535359; 0.001604
15.555404; 0.001602
15.575450; 0.001599
15.595495; 0.001597
15.615541; 0.001595
15.635586; 0.001593
15.655632; 0.001591
15.675677; 0.001589
15.695723; 0.001587
15.715768; 0.001585
15.735814; 0.001583
15.755859; 0.001581
15.775905; 0.001579
15.795950; 0.001577
15.815996; 0.001575
15.836041; 0.001573
15.856087; 0.001571
15.876132; 0.001569
15.896178; 0.001567
15.916223; 0.001565
15.936269; 0.001563
15.956314; 0.001561
15.976360; 0.001559
15.996405; 0.001557
16.016451; 0.001555
16.036496; 0.001554
16.056542; 0.001552
16.076587; 0.001550
16.096633; 0.001548
16.116678; 0.001546
16.136724; 0.001544
16.156769; 0.001542
16.176815; 0.001540
16.196860; 0.001538
16.216906; 0.001536
16.236951; 0.001534
16.256997; 0.001532
16.277042; 0.001531
16.297088; 0.001529
16.317133; 0.001527
16.337179; 0.001525
16.357224; 0.001523
16.377270; 0.001521
16.397315; 0.001519
16.417361; 0.001518
16.437406; 0.001516
16.457452; 0.001514
16.477497; 0.001512
16.497543; 0.001510
16.517588; 0.001508
16.537634; 0.001507
16.557679; 0.001505
16.577725; 0.001503
16.597770; 0.001501
16.617816; 0.001499
16.637861; 0.001497
16.657907; 0.001496
16.677952; 0.001494
16.697998; 0.001492
16.718043; 0.001490
16.738089; 0.001488
16.758134; 0.001487
16.778180; 0.001485
16.798225; 0.001483
16.818271; 0.001481
16.838316; 0.001480
16.858362; 0.001478
16.878407; 0.001476
16.898453; 0.001474
16.918498; 0.001473
16.938544; 0.001471
16.958589; 0.001469
16.978635; 0.001467
16.998680; 0.001466
17.018726; 0.001464
17.038771; 0.001462
17.058817; 0.001461
17.078862; 0.001459
17.098908; 0.001457
17.118953; 0.001455
17.138999; 0.001454
17.159044; 0.001452
17.179090; 0.001450
17.199135; 0.001449
17.219181; 0.001447
17.239226; 0.001445
17.259272; 0.001444
17.279317; 0.001442
17.299363; 0.001440
17.319408; 0.001439
17.339454; 0.001437
17.359499; 0.001435
17.379545; 0.001434
17.399590; 0.001432
17.419636; 0.001430
17.439681; 0.001429
17.459727; 0.001427
17.479772; 0.001425
17.499818; 0.001424
17.519863; 0.001422
17.539909; 0.001420
17.559954; 0.001419
17.580000; 0.001417
17.600045; 0.001416
17.620091; 0.001414
17.640136; 0.001412
17.660181; 0.001411
17.680227; 0.001409
17.700272; 0.001408
17.720318; 0.001406
17.740363; 0.001404
17.760409; 0.001403
17.780454; 0.001401
17.800500; 0.001400
17.820545; 0.001398
17.840591; 0.001397
17.860636; 0.001395
17.880682; 0.001393
17.900727; 0.001392
17.920773; 0.001390
17.940818; 0.001389
17.960864; 0.001387
17.980909; 0.001386
18.000955; 0.001384
18.021000; 0.001383
18.041046; 0.001381
18.061091; 0.001380
18.081137; 0.001378
18.101182; 0.001376
18.121228; 0.001375
18.141273; 0.001373
18.161319; 0.001372
18.181364; 0.001370
18.201410; 0.001369
18.221455; 0.001367
18.241501; 0.001366
18.261546; 0.001364
18.281592; 0.001363
18.301637; 0.001361
18.321683; 0.001360
18.341728; 0.001358
18.361774; 0.001357
18.381819; 0.001355
18.401865; 0.001354
18.421910; 0.001352
18.441956; 0.001351
18.462001; 0.001350
18.482047; 0.001348
18.502092; 0.001347
18.522138; 0.001345
18.542183; 0.001344
18.562229; 0.001342
18.582274; 0.001341
18.602320; 0.001339
18.622365; 0.001338
18.642411; 0.001337
18.662456; 0.001335
18.682502; 0.001334
18.702547; 0.001332
18.722593; 0.001331
18.742638; 0.001329
18.762684; 0.001328
18.782729; 0.001327
18.802775; 0.001325
18.822820; 0.001324
18.842866; 0.001322
18.862911; 0.001321
18.882957; 0.001319
18.903002; 0.001318
18.923048; 0.001317
18.943093; 0.001315
18.963139; 0.001314
18.983184; 0.001313
19.003230; 0.001311
19.023275; 0.001310
19.043321; 0.001308
19.063366; 0.001307
19.083412; 0.001306
19.103457; 0.001304
19.123503; 0.001303
19.143548; 0.001302
19.163594; 0.001300
19.183639; 0.001299
19.203685; 0.001297
19.223730; 0.001296
19.243776; 0.001295
19.263821; 0.001293
19.283867; 0.001292
19.303912; 0.001291
19.323958; 0.001289
19.344003; 0.001288
19.364049; 0.001287
19.384094; 0.001285
19.404140; 0.001284
19.424185; 0.001283
19.444231; 0.001281
19.464276; 0.001280
19.484322; 0.001279
19.504367; 0.001277
19.524413; 0.001276
19.544458; 0.001275
19.564504; 0.001274
19.584549; 0.001272
19.604595; 0.001271
19.624640; 0.001270
19.644686; 0.001268
19.664731; 0.001267
19.684777; 0.001266
19.704822; 0.001264
19.724868; 0.001263
19.744913; 0.001262
19.764959; 0.001261
19.785004; 0.001259
19.805050; 0.001258
19.825095; 0.001257
19.845140; 0.001256
19.865186; 0.001254
19.885231; 0.001253
19.905277; 0.001252
19.925322; 0.001250
19.945368; 0.001249
19.965413; 0.001248
19.985459; 0.001247
20.005504; 0.001245
20.025550; 0.001244
20.045595; 0.001243
20.065641; 0.001242
20.085686; 0.001240
20.105732; 0.001239
20.125777; 0.001238
20.145823; 0.001237
20.165868; 0.001236
20.185914; 0.001234
20.205959; 0.001233
20.226005; 0.001232
20.246050; 0.001231
20.266096; 0.001229
20.286141; 0.001228
20.306187; 0.001227
20.326232; 0.001226
20.346278; 0.001225
20.366323; 0.001223
20.386369; 0.001222
20.406414; 0.001221
20.426460; 0.001220
20.446505; 0.001219
20.466551; 0.001217
20.486596; 0.001216
20.506642; 0.001215
20.526687; 0.001214
20.546733; 0.001213
20.566778; 0.001211
20.586824; 0.001210
20.606869; 0.001209
20.626915; 0.001208
20.646960; 0.001207
20.667006; 0.001206
20.687051; 0.001204
20.707097; 0.001203
20.727142; 0.001202
20.747188; 0.001201
20.767233; 0.001200
20.787279; 0.001199
20.807324; 0.001197
20.827370; 0.001196
20.847415; 0.001195
20.867461; 0.001194
20.887506; 0.001193
20.907552; 0.001192
20.927597; 0.001191
20.947643; 0.001189
20.967688; 0.001188
20.987734; 0.001187
21.007779; 0.001186
21.027825; 0.001185
21.047870; 0.001184
21.067916; 0.001183
21.087961; 0.001182
21.108007; 0.001180
21.128052; 0.001179
21.148098; 0.001178
21.168143; 0.001177
21.188189; 0.001176
21.208234; 0.001175
21.228280; 0.001174
21.248325; 0.001173
21.268371; 0.001171
21.288416; 0.001170
21.308462; 0.001169
21.328507; 0.001168
21.348553; 0.001167
21.368598; 0.001166
21.388644; 0.001165
21.408689; 0.001164
21.428735; 0.001163
21.448780; 0.001162
21.468826; 0.001161
21.488871; 0.001159
21.508917; 0.001158
21.528962; 0.001157
21.549008; 0.001156
21.569053; 0.001155
21.589099; 0.001154
21.609144; 0.001153
21.629190; 0.001152
21.649235; 0.001151
21.669281; 0.001150
21.689326; 0.001149
21.709372; 0.001148
21.729417; 0.001147
21.749463; 0.001146
21.769508; 0.001145
21.789554; 0.001143
21.809599; 0.001142
21.829645; 0.001141
21.849690; 0.001140
21.869736; 0.001139
21.889781; 0.001138
21.909827; 0.001137
21.929872; 0.001136
21.949918; 0.001135
21.969963; 0.001134
21.990009; 0.001133
22.010054; 0.001132
22.030100; 0.001131
22.050145; 0.001130
22.070190; 0.001129
22.090236; 0.001128
22.110281; 0.001127
22.130327; 0.001126
22.150372; 0.001125
22.170418; 0.001124
22.190463; 0.001123
22.210509; 0.001122
22.230554; 0.001121
22.250600; 0.001120
22.270645; 0.001119
22.290691; 0.001118
22.310736; 0.001117
22.330782; 0.001116
22.350827; 0.001115
22.370873; 0.001114
22.390918; 0.001113
22.410964; 0.001112
22.431009; 0.001111
22.451055; 0.001110
22.471100; 0.001109
22.491146; 0.001108
22.511191; 0.001107
22.531237; 0.001106
22.551282; 0.001105
22.571328; 0.001104
22.591373; 0.001103
22.611419; 0.001102
22.631464; 0.001101
22.651510; 0.001100
22.671555; 0.001099
22.691601; 0.001098
22.711646; 0.001097
22.731692; 0.001096
22.751737; 0.001095
22.771783; 0.001094
22.791828; 0.001093
22.811874; 0.001092
22.831919; 0.001091
22.851965; 0.001090
22.872010; 0.001089
22.892056; 0.001088
22.912101; 0.001087
22.932147; 0.001086
22.952192; 0.001086
22.972238; 0.001085
22.992283; 0.001084
23.012329; 0.001083
23.032374; 0.001082
23.052420; 0.001081
23.072465; 0.001080
23.092511; 0.001079
23.112556; 0.001078
23.132602; 0.001077
23.152647; 0.001076
23.172693; 0.001075
23.192738; 0.001074
23.212784; 0.001073
23.232829; 0.001072
23.252875; 0.001071
23.272920; 0.001071
23.292966; 0.001070
23.313011; 0.001069
23.333057; 0.001068
23.353102; 0.001067
23.373148; 0.001066
23.393193; 0.001065
23.413239; 0.001064
23.433284; 0.001063
23.453330; 0.001062
23.473375; 0.001061
23.493421; 0.001060
23.513466; 0.001060
23.533512; 0.001059
23.553557; 0.001058
23.573603; 0.001057
23.593648; 0.001056
23.613694; 0.001055
23.633739; 0.001054
23.653785; 0.001053
23.673830; 0.001052
23.693876; 0.001052
23.713921; 0.001051
23.733967; 0.001050
23.754012; 0.001049
23.774058; 0.001048
23.794103; 0.001047
23.814149; 0.001046
23.834194; 0.001045
23.854240; 0.001044
23.874285; 0.001044
23.894331; 0.001043
23.914376; 0.001042
23.934422; 0.001041
23.954467; 0.001040
23.974513; 0.001039
23.994558; 0.001038
24.014604; 0.001037
24.034649; 0.001037
24.054695; 0.001036
24.074740; 0.001035
24.094786; 0.001034
24.114831; 0.001033
24.134877; 0.001032
24.154922; 0.001031
24.174968; 0.001031
24.195013; 0.001030
24.215059; 0.001029
24.235104; 0.001028
24.255149; 0.001027
24.275195; 0.001026
24.295240; 0.001025
24.315286; 0.001025
24.335331; 0.001024
24.355377; 0.001023
24.375422; 0.001022
24.395468; 0.001021
24.415513; 0.001020
24.435559; 0.001020
24.455604; 0.001019
24.475650; 0.001018
24.495695; 0.001017
24.515741; 0.001016
24.535786; 0.001015
24.555832; 0.001015
24.575877; 0.001014
24.595923; 0.001013
24.615968; 0.001012
24.636014; 0.001011
24.656059; 0.001010
24.676105; 0.001010
24.696150; 0.001009
24.716196; 0.001008
24.736241; 0.001007
24.756287; 0.001006
24.776332; 0.001006
24.796378; 0.001005
24.816423; 0.001004
24.836469; 0.001003
24.856514; 0.001002
24.876560; 0.001001
24.896605; 0.001001
24.916651; 0.001000
24.936696; 0.000999
24.956742; 0.000998
24.976787; 0.000997
24.996833; 0.000997
25.016878; 0.000996
25.036924; 0.000995
25.056969; 0.000994
25.077015; 0.000993
25.097060; 0.000993
25.117106; 0.000992
25.137151; 0.000991
25.157197; 0.000990
25.177242; 0.000990
25.197288; 0.000989
25.217333; 0.000988
25.237379; 0.000987
25.257424; 0.000986
25.277470; 0.000986
25.297515; 0.000985
25.317561; 0.000984
25.337606; 0.000983
25.357652; 0.000982
25.377697; 0.000982
25.397743; 0.000981
25.417788; 0.000980
25.437834; 0.000979
25.457879; 0.000979
25.477925; 0.000978
