-1.5000021e0 -1.3333362e0 -4.5903015e0 -4.5903015e0
-1.3333362e0 -1.3333362e0 -3.1605179e0 -3.1605179e0
-1.1666702e0 -1.3333362e0 -2.26931e0 -2.26931e0
-1.0000043e0 -1.3333362e0 -1.7777939e0 -1.7777939e0
-8.333383e-1 -1.3333362e0 -1.5655966e0 -1.5655966e0
-6.666723e-1 -1.3333362e0 -1.5308704e0 -1.5308704e0
-5.000063e-1 -1.3333362e0 -1.5902817e0 -1.5902817e0
-3.333403e-1 -1.3333362e0 -1.6790158e0 -1.6790158e0
-1.666743e-1 -1.3333362e0 -1.7507762e0 -1.7507762e0
-8.3e-6 -1.3333362e0 -1.7777847e0 -1.7777847e0
1.6665771e-1 -1.3333362e0 -1.7507814e0 -1.7507814e0
3.3332372e-1 -1.3333362e0 -1.6790244e0 -1.6790244e0
4.9998972e-1 -1.3333362e0 -1.5902899e0 -1.5902899e0
6.6665572e-1 -1.3333362e0 -1.5308728e0 -1.5308728e0
8.3332172e-1 -1.3333362e0 -1.5655858e0 -1.5655858e0
9.9998772e-1 -1.3333362e0 -1.7777605e0 -1.7777605e0
1.16665372e0 -1.3333362e0 -2.2692444e0 -2.2692444e0
1.3333197e0 -1.3333362e0 -3.1604019e0 -3.1604019e0
1.4999857e0 -1.3333362e0 -4.5901398e0 -4.5901398e0
1.6666516e0 -1.3333362e0 -6.715831e0 -6.715831e0
1.8333176e0 -1.3333362e0 -9.7134077e0 -9.7134077e0
1.9999835e0 -1.3333362e0 -1.3777318e1 -1.3777318e1

-2.0e0 -1.1666702e0 -1.3361119e1 -1.3361119e1
-1.833334e0 -1.1666702e0 -9.297093e0 -9.297093e0
-1.6666681e0 -1.1666702e0 -6.2994217e0 -6.2994217e0
-1.5000021e0 -1.1666702e0 -4.1736359e0 -4.1736359e0
-1.3333362e0 -1.1666702e0 -2.7438522e0 -2.7438522e0
-1.1666702e0 -1.1666702e0 -1.8526443e0 -1.8526443e0
-1.0000043e0 -1.1666702e0 -1.3611282e0 -1.3611282e0
-8.333383e-1 -1.1666702e0 -1.148931e0 -1.148931e0
-6.666723e-1 -1.1666702e0 -1.1142047e0 -1.1142047e0
-5.000063e-1 -1.1666702e0 -1.173616e0 -1.173616e0
-3.333403e-1 -1.1666702e0 -1.2623502e0 -1.2623502e0
-1.666743e-1 -1.1666702e0 -1.3341106e0 -1.3341106e0
-8.3e-6 -1.1666702e0 -1.3611191e0 -1.3611191e0
1.6665771e-1 -1.1666702e0 -1.3341158e0 -1.3341158e0
3.3332372e-1 -1.1666702e0 -1.2623587e0 -1.2623587e0
4.9998972e-1 -1.1666702e0 -1.1736243e0 -1.1736243e0
6.6665572e-1 -1.1666702e0 -1.1142072e0 -1.1142072e0
8.3332172e-1 -1.1666702e0 -1.1489201e0 -1.1489201e0
9.9998772e-1 -1.1666702e0 -1.3610948e0 -1.3610948e0
1.16665372e0 -1.1666702e0 -1.8525787e0 -1.8525787e0
1.3333197e0 -1.1666702e0 -2.7437363e0 -2.7437363e0
1.4999857e0 -1.1666702e0 -4.1734741e0 -4.1734741e0
1.6666516e0 -1.1666702e0 -6.2991653e0 -6.2991653e0
1.8333176e0 -1.1666702e0 -9.2967421e0 -9.2967421e0
1.9999835e0 -1.1666702e0 -1.3360652e1 -1.3360652e1

-2.0e0 -1.0000043e0 -1.3000009e1 -1.3000009e1
-1.833334e0 -1.0000043e0 -8.9359831e0 -8.9359831e0
-1.6666681e0 -1.0000043e0 -5.9383118e0 -5.9383118e0
-1.5000021e0 -1.0000043e0 -3.812526e0 -3.812526e0
-1.3333362e0 -1.0000043e0 -2.3827423e0 -2.3827423e0
-1.1666702e0 -1.0000043e0 -1.4915344e0 -1.4915344e0
-1.0000043e0 -1.0000043e0 -1.0000183e0 -1.0000183e0
-8.333383e-1 -1.0000043e0 -7.87821e-1 -7.87821e-1
-6.666723e-1 -1.0000043e0 -7.530948e-1 -7.530948e-1
-5.000063e-1 -1.0000043e0 -8.125061e-1 -8.125061e-1
-3.333403e-1 -1.0000043e0 -9.012402e-1 -9.012402e-1
-1.666743e-1 -1.0000043e0 -9.730006e-1 -9.730006e-1
-8.3e-6 -1.0000043e0 -1.0000092e0 -1.0000092e0
1.6665771e-1 -1.0000043e0 -9.730058e-1 -9.730058e-1
3.3332372e-1 -1.0000043e0 -9.012488e-1 -9.012488e-1
4.9998972e-1 -1.0000043e0 -8.125143e-1 -8.125143e-1
6.6665572e-1 -1.0000043e0 -7.530972e-1 -7.530972e-1
8.3332172e-1 -1.0000043e0 -7.878102e-1 -7.878102e-1
9.9998772e-1 -1.0000043e0 -9.999849e-1 -9.999849e-1
1.16665372e0 -1.0000043e0 -1.4914688e0 -1.4914688e0
1.3333197e0 -1.0000043e0 -2.3826263e0 -2.3826263e0
1.4999857e0 -1.0000043e0 -3.8123642e0 -3.8123642e0
1.6666516e0 -1.0000043e0 -5.9380554e0 -5.9380554e0
1.8333176e0 -1.0000043e0 -8.9356322e0 -8.9356322e0
1.9999835e0 -1.0000043e0 -1.2999542e1 -1.2999542e1

-2.0e0 -8.333383e-1 -1.2694452e1 -1.2694452e1
-1.833334e0 -8.333383e-1 -8.6304268e0 -8.6304268e0
-1.6666681e0 -8.333383e-1 -5.6327554e0 -5.6327554e0
-1.5000021e0 -8.333383e-1 -3.5069696e0 -3.5069696e0
-1.3333362e0 -8.333383e-1 -2.077186e0 -2.077186e0
-1.1666702e0 -8.333383e-1 -1.18597812e0 -1.18597812e0
-1.0000043e0 -8.333383e-1 -6.94462e-1 -6.94462e-1
-8.333383e-1 -8.333383e-1 -4.8226471e-1 -4.8226471e-1
-6.666723e-1 -8.333383e-1 -4.4753845e-1 -4.4753845e-1
-5.000063e-1 -8.333383e-1 -5.0694969e-1 -5.0694969e-1
-3.333403e-1 -8.333383e-1 -5.9568382e-1 -5.9568382e-1
-1.666743e-1 -8.333383e-1 -6.6744424e-1 -6.6744424e-1
-8.3e-6 -8.333383e-1 -6.9445282e-1 -6.9445282e-1
1.6665771e-1 -8.333383e-1 -6.6744946e-1 -6.6744946e-1
3.3332372e-1 -8.333383e-1 -5.9569235e-1 -5.9569235e-1
4.9998972e-1 -8.333383e-1 -5.0695793e-1 -5.0695793e-1
6.6665572e-1 -8.333383e-1 -4.475409e-1 -4.475409e-1
8.3332172e-1 -8.333383e-1 -4.8225388e-1 -4.8225388e-1
9.9998772e-1 -8.333383e-1 -6.9442842e-1 -6.9442842e-1
1.16665372e0 -8.333383e-1 -1.18591252e0 -1.18591252e0
1.3333197e0 -8.333383e-1 -2.07707e0 -2.07707e0
1.4999857e0 -8.333383e-1 -3.5068079e0 -3.5068079e0
1.6666516e0 -8.333383e-1 -5.6324991e0 -5.6324991e0
1.8333176e0 -8.333383e-1 -8.6300758e0 -8.6300758e0
1.9999835e0 -8.333383e-1 -1.2693985e1 -1.2693985e1

-2.0e0 -6.666723e-1 -1.2444452e1 -1.2444452e1
-1.833334e0 -6.666723e-1 -8.380426e0 -8.380426e0
-1.6666681e0 -6.666723e-1 -5.3827547e0 -5.3827547e0
-1.5000021e0 -6.666723e-1 -3.2569688e0 -3.2569688e0
-1.3333362e0 -6.666723e-1 -1.8271852e0 -1.8271852e0
-1.1666702e0 -6.666723e-1 -9.3597736e-1 -9.3597736e-1
-1.0000043e0 -6.666723e-1 -4.4446124e-1 -4.4446124e-1
-8.333383e-1 -6.666723e-1 -2.3226395e-1 -2.3226395e-1
-6.666723e-1 -6.666723e-1 -1.9753769e-1 -1.9753769e-1
-5.000063e-1 -6.666723e-1 -2.5694893e-1 -2.5694893e-1
-3.333403e-1 -6.666723e-1 -3.4568306e-1 -3.4568306e-1
-1.666743e-1 -6.666723e-1 -4.1744348e-1 -4.1744348e-1
-8.3e-6 -6.666723e-1 -4.4445206e-1 -4.4445206e-1
1.6665771e-1 -6.666723e-1 -4.174487e-1 -4.174487e-1
3.3332372e-1 -6.666723e-1 -3.4569159e-1 -3.4569159e-1
4.9998972e-1 -6.666723e-1 -2.5695717e-1 -2.5695717e-1
6.6665572e-1 -6.666723e-1 -1.9754013e-1 -1.9754013e-1
8.3332172e-1 -6.666723e-1 -2.3225311e-1 -2.3225311e-1
9.9998772e-1 -6.666723e-1 -4.4442766e-1 -4.4442766e-1
1.16665372e0 -6.666723e-1 -9.3591176e-1 -9.3591176e-1
1.3333197e0 -6.666723e-1 -1.8270692e0 -1.8270692e0
1.4999857e0 -6.666723e-1 -3.2568071e0 -3.2568071e0
1.6666516e0 -6.666723e-1 -5.3824983e0 -5.3824983e0
1.8333176e0 -6.666723e-1 -8.380075e0 -8.380075e0
1.9999835e0 -6.666723e-1 -1.2443985e1 -1.2443985e1

-2.0e0 -5.000063e-1 -1.2250006e1 -1.2250006e1
-1.833334e0 -5.000063e-1 -8.1859802e0 -8.1859802e0
-1.6666681e0 -5.000063e-1 -5.1883089e0 -5.1883089e0
-1.5000021e0 -5.000063e-1 -3.062523e0 -3.062523e0
-1.3333362e0 -5.000063e-1 -1.6327394e0 -1.6327394e0
-1.1666702e0 -5.000063e-1 -7.4153156e-1 -7.4153156e-1
-1.0000043e0 -5.000063e-1 -2.5001544e-1 -2.5001544e-1
-8.333383e-1 -5.000063e-1 -3.781815e-2 -3.781815e-2
-6.666723e-1 -5.000063e-1 -3.09189e-3 -3.09189e-3
-5.000063e-1 -5.000063e-1 -6.250313e-2 -6.250313e-2
-3.333403e-1 -5.000063e-1 -1.5123726e-1 -1.5123726e-1
-1.666743e-1 -5.000063e-1 -2.2299768e-1 -2.2299768e-1
-8.3e-6 -5.000063e-1 -2.5000626e-1 -2.5000626e-1
1.6665771e-1 -5.000063e-1 -2.230029e-1 -2.230029e-1
3.3332372e-1 -5.000063e-1 -1.5124579e-1 -1.5124579e-1
4.9998972e-1 -5.000063e-1 -6.251137e-2 -6.251137e-2
6.6665572e-1 -5.000063e-1 -3.09433e-3 -3.09433e-3
8.3332172e-1 -5.000063e-1 -3.780731e-2 -3.780731e-2
9.9998772e-1 -5.000063e-1 -2.4998186e-1 -2.4998186e-1
1.16665372e0 -5.000063e-1 -7.4146596e-1 -7.4146596e-1
1.3333197e0 -5.000063e-1 -1.6326234e0 -1.6326234e0
1.4999857e0 -5.000063e-1 -3.0623613e0 -3.0623613e0
1.6666516e0 -5.000063e-1 -5.1880525e0 -5.1880525e0
1.8333176e0 -5.000063e-1 -8.1856293e0 -8.1856293e0
1.9999835e0 -5.000063e-1 -1.2249539e1 -1.2249539e1

-2.0e0 -3.333403e-1 -1.2111115e1 -1.2111115e1
-1.833334e0 -3.333403e-1 -8.0470897e0 -8.0470897e0
-1.6666681e0 -3.333403e-1 -5.0494183e0 -5.0494183e0
-1.5000021e0 -3.333403e-1 -2.9236325e0 -2.9236325e0
-1.3333362e0 -3.333403e-1 -1.4938489e0 -1.4938489e0
-1.1666702e0 -3.333403e-1 -6.0264102e-1 -6.0264102e-1
-1.0000043e0 -3.333403e-1 -1.1112491e-1 -1.1112491e-1
-8.333383e-1 -3.333403e-1 1.0107239e-1 1.0107239e-1
-6.666723e-1 -3.333403e-1 1.3579865e-1 1.3579865e-1
-5.000063e-1 -3.333403e-1 7.63874e-2 7.63874e-2
-3.333403e-1 -3.333403e-1 -1.234673e-2 -1.234673e-2
-1.666743e-1 -3.333403e-1 -8.410715e-2 -8.410715e-2
-8.3e-6 -3.333403e-1 -1.1111572e-1 -1.1111572e-1
1.6665771e-1 -3.333403e-1 -8.411237e-2 -8.411237e-2
3.3332372e-1 -3.333403e-1 -1.235526e-2 -1.235526e-2
4.9998972e-1 -3.333403e-1 7.637917e-2 7.637917e-2
6.6665572e-1 -3.333403e-1 1.357962e-1 1.357962e-1
8.3332172e-1 -3.333403e-1 1.0108322e-1 1.0108322e-1
9.9998772e-1 -3.333403e-1 -1.1109132e-1 -1.1109132e-1
1.16665372e0 -3.333403e-1 -6.0257542e-1 -6.0257542e-1
1.3333197e0 -3.333403e-1 -1.4937329e0 -1.4937329e0
1.4999857e0 -3.333403e-1 -2.9234708e0 -2.9234708e0
1.6666516e0 -3.333403e-1 -5.049162e0 -5.049162e0
1.8333176e0 -3.333403e-1 -8.0467387e0 -8.0467387e0
1.9999835e0 -3.333403e-1 -1.2110648e1 -1.2110648e1

-2.0e0 -1.666743e-1 -1.202778e1 -1.202778e1
-1.833334e0 -1.666743e-1 -7.9637543e0 -7.9637543e0
-1.6666681e0 -1.666743e-1 -4.9660829e0 -4.9660829e0
-1.5000021e0 -1.666743e-1 -2.8402971e0 -2.8402971e0
-1.3333362e0 -1.666743e-1 -1.4105135e0 -1.4105135e0
-1.1666702e0 -1.666743e-1 -5.1930563e-1 -5.1930563e-1
-1.0000043e0 -1.666743e-1 -2.7789534e-2 -2.7789534e-2
-8.333383e-1 -1.666743e-1 1.8440778e-1 1.8440778e-1
-6.666723e-1 -1.666743e-1 2.1913403e-1 2.1913403e-1
-5.000063e-1 -1.666743e-1 1.597228e-1 1.597228e-1
-3.333403e-1 -1.666743e-1 7.0988675e-2 7.0988675e-2
-1.666743e-1 -1.666743e-1 -7.71747e-4 -7.71747e-4
-8.3e-6 -1.666743e-1 -2.7780334e-2 -2.7780334e-2
1.6665771e-1 -1.666743e-1 -7.76978e-4 -7.76978e-4
3.3332372e-1 -1.666743e-1 7.0980145e-2 7.0980145e-2
4.9998972e-1 -1.666743e-1 1.5971455e-1 1.5971455e-1
6.6665572e-1 -1.666743e-1 2.1913159e-1 2.1913159e-1
8.3332172e-1 -1.666743e-1 1.8441861e-1 1.8441861e-1
9.9998772e-1 -1.666743e-1 -2.7755925e-2 -2.7755925e-2
1.16665372e0 -1.666743e-1 -5.1924004e-1 -5.1924004e-1
1.3333197e0 -1.666743e-1 -1.4103975e0 -1.4103975e0
1.4999857e0 -1.666743e-1 -2.8401353e0 -2.8401353e0
1.6666516e0 -1.666743e-1 -4.9658266e0 -4.9658266e0
1.8333176e0 -1.666743e-1 -7.9634033e0 -7.9634033e0
1.9999835e0 -1.666743e-1 -1.2027313e1 -1.2027313e1

-2.0e0 -8.3e-6 -1.2e1 -1.2e1
-1.833334e0 -8.3e-6 -7.935974e0 -7.935974e0
-1.6666681e0 -8.3e-6 -4.9383026e0 -4.9383026e0
-1.5000021e0 -8.3e-6 -2.8125168e0 -2.8125168e0
-1.3333362e0 -8.3e-6 -1.3827332e0 -1.3827332e0
-1.1666702e0 -8.3e-6 -4.915253e-1 -4.915253e-1
-1.0000043e0 -8.3e-6 -9.2000688e-6 -9.2000688e-6
-8.333383e-1 -8.3e-6 2.1218811e-1 2.1218811e-1
-6.666723e-1 -8.3e-6 2.4691437e-1 2.4691437e-1
-5.000063e-1 -8.3e-6 1.8750313e-1 1.8750313e-1
-3.333403e-1 -8.3e-6 9.876901e-2 9.876901e-2
-1.666743e-1 -8.3e-6 2.7008588e-2 2.7008588e-2
-8.3e-6 -8.3e-6 0.0e0 0.0e0
1.6665771e-1 -8.3e-6 2.7003357e-2 2.7003357e-2
3.3332372e-1 -8.3e-6 9.876048e-2 9.876048e-2
4.9998972e-1 -8.3e-6 1.8749489e-1 1.8749489e-1
6.6665572e-1 -8.3e-6 2.4691193e-1 2.4691193e-1
8.3332172e-1 -8.3e-6 2.1219894e-1 2.1219894e-1
9.9998772e-1 -8.3e-6 2.4409932e-5 2.4409932e-5
1.16665372e0 -8.3e-6 -4.914597e-1 -4.914597e-1
1.3333197e0 -8.3e-6 -1.3826172e0 -1.3826172e0
1.4999857e0 -8.3e-6 -2.812355e0 -2.812355e0
1.6666516e0 -8.3e-6 -4.9380463e0 -4.9380463e0
1.8333176e0 -8.3e-6 -7.935623e0 -7.935623e0
1.9999835e0 -8.3e-6 -1.1999533e1 -1.1999533e1

-2.0e0 1.6665771e-1 -1.2027774e1 -1.2027774e1
-1.833334e0 1.6665771e-1 -7.9637486e0 -7.9637486e0
-1.6666681e0 1.6665771e-1 -4.9660773e0 -4.9660773e0
-1.5000021e0 1.6665771e-1 -2.8402914e0 -2.8402914e0
-1.3333362e0 1.6665771e-1 -1.4105078e0 -1.4105078e0
-1.1666702e0 1.6665771e-1 -5.193001e-1 -5.193001e-1
-1.0000043e0 1.6665771e-1 -2.7783995e-2 -2.7783995e-2
-8.333383e-1 1.6665771e-1 1.8441331e-1 1.8441331e-1
-6.666723e-1 1.6665771e-1 2.1913957e-1 2.1913957e-1
-5.000063e-1 1.6665771e-1 1.5972833e-1 1.5972833e-1
-3.333403e-1 1.6665771e-1 7.0994214e-2 7.0994214e-2
-1.666743e-1 1.6665771e-1 -7.66208e-4 -7.66208e-4
-8.3e-6 1.6665771e-1 -2.7774796e-2 -2.7774796e-2
1.6665771e-1 1.6665771e-1 -7.71439e-4 -7.71439e-4
3.3332372e-1 1.6665771e-1 7.0985684e-2 7.0985684e-2
4.9998972e-1 1.6665771e-1 1.597201e-1 1.597201e-1
6.6665572e-1 1.6665771e-1 2.1913713e-1 2.1913713e-1
8.3332172e-1 1.6665771e-1 1.8442415e-1 1.8442415e-1
9.9998772e-1 1.6665771e-1 -2.7750386e-2 -2.7750386e-2
1.16665372e0 1.6665771e-1 -5.192345e-1 -5.192345e-1
1.3333197e0 1.6665771e-1 -1.4103918e0 -1.4103918e0
1.4999857e0 1.6665771e-1 -2.8401297e0 -2.8401297e0
1.6666516e0 1.6665771e-1 -4.9658209e0 -4.9658209e0
1.8333176e0 1.6665771e-1 -7.9633977e0 -7.9633977e0
1.9999835e0 1.6665771e-1 -1.2027307e1 -1.2027307e1

-2.0e0 3.3332372e-1 -1.2111104e1 -1.2111104e1
-1.833334e0 3.3332372e-1 -8.0470787e0 -8.0470787e0
-1.6666681e0 3.3332372e-1 -5.0494073e0 -5.0494073e0
-1.5000021e0 3.3332372e-1 -2.9236215e0 -2.9236215e0
-1.3333362e0 3.3332372e-1 -1.4938379e0 -1.4938379e0
-1.1666702e0 3.3332372e-1 -6.0263004e-1 -6.0263004e-1
-1.0000043e0 3.3332372e-1 -1.1111392e-1 -1.1111392e-1
-8.333383e-1 3.3332372e-1 1.0108337e-1 1.0108337e-1
-6.666723e-1 3.3332372e-1 1.3580963e-1 1.3580963e-1
-5.000063e-1 3.3332372e-1 7.639839e-2 7.639839e-2
-3.333403e-1 3.3332372e-1 -1.233574e-2 -1.233574e-2
-1.666743e-1 3.3332372e-1 -8.409616e-2 -8.409616e-2
-8.3e-6 3.3332372e-1 -1.1110474e-1 -1.1110474e-1
1.6665771e-1 3.3332372e-1 -8.410138e-2 -8.410138e-2
3.3332372e-1 3.3332372e-1 -1.234427e-2 -1.234427e-2
4.9998972e-1 3.3332372e-1 7.639015e-2 7.639015e-2
6.6665572e-1 3.3332372e-1 1.3580719e-1 1.3580719e-1
8.3332172e-1 3.3332372e-1 1.0109421e-1 1.0109421e-1
9.9998772e-1 3.3332372e-1 -1.1108034e-1 -1.1108034e-1
1.16665372e0 3.3332372e-1 -6.0256444e-1 -6.0256444e-1
1.3333197e0 3.3332372e-1 -1.493722e0 -1.493722e0
1.4999857e0 3.3332372e-1 -2.9234598e0 -2.9234598e0
1.6666516e0 3.3332372e-1 -5.049151e0 -5.049151e0
1.8333176e0 3.3332372e-1 -8.0467278e0 -8.0467278e0
1.9999835e0 3.3332372e-1 -1.2110637e1 -1.2110637e1

-2.0e0 4.9998972e-1 -1.224999e1 -1.224999e1
-1.833334e0 4.9998972e-1 -8.1859637e0 -8.1859637e0
-1.6666681e0 4.9998972e-1 -5.1882924e0 -5.1882924e0
-1.5000021e0 4.9998972e-1 -3.0625066e0 -3.0625066e0
-1.3333362e0 4.9998972e-1 -1.632723e0 -1.632723e0
-1.1666702e0 4.9998972e-1 -7.4151508e-1 -7.4151508e-1
-1.0000043e0 4.9998972e-1 -2.4999896e-1 -2.4999896e-1
-8.333383e-1 4.9998972e-1 -3.780167e-2 -3.780167e-2
-6.666723e-1 4.9998972e-1 -3.07541e-3 -3.07541e-3
-5.000063e-1 4.9998972e-1 -6.248665e-2 -6.248665e-2
-3.333403e-1 4.9998972e-1 -1.5122078e-1 -1.5122078e-1
-1.666743e-1 4.9998972e-1 -2.229812e-1 -2.229812e-1
-8.3e-6 4.9998972e-1 -2.4998978e-1 -2.4998978e-1
1.6665771e-1 4.9998972e-1 -2.2298642e-1 -2.2298642e-1
3.3332372e-1 4.9998972e-1 -1.5122931e-1 -1.5122931e-1
4.9998972e-1 4.9998972e-1 -6.249489e-2 -6.249489e-2
6.6665572e-1 4.9998972e-1 -3.07785e-3 -3.07785e-3
8.3332172e-1 4.9998972e-1 -3.779083e-2 -3.779083e-2
9.9998772e-1 4.9998972e-1 -2.4996538e-1 -2.4996538e-1
