Orario,Canale Ch 1,Canale Ch 11
(s),(V),(V)

0.42995702,0.09401710,1.19536000
0.43495652,0.09401710,1.18009800
0.43995602,0.09462760,1.16727700
0.44495552,0.09523810,1.15873000
0.44995502,0.09523810,1.14102600
0.45495452,0.09523810,1.10134300
0.45995402,0.09584860,1.03968300
0.46495352,0.09584860,0.99694750
0.46995302,0.09584860,0.96947500
0.47495252,0.09645910,0.91025640
0.47995202,0.09645910,0.82967040
0.48495152,0.09768010,0.74847380
0.48995102,0.09645910,0.70146520
0.49495052,0.09768010,0.65384620
0.49995002,0.09768010,0.59645910
0.50494952,0.09768010,0.54212460
0.50994902,0.09829060,0.50183150
0.51494852,0.09829060,0.47374850
0.51994802,0.09829060,0.43589740
0.52494752,0.09890110,0.39255190
0.52994702,0.09890110,0.34554340
0.53494653,0.09829060,0.29242980
0.53994603,0.09951160,0.23809530
0.54494553,0.09951160,0.19963370
0.54994503,0.10012210,0.17032970
0.55494453,0.10012210,0.14713070
0.55994403,0.10073260,0.11721610
0.56494353,0.10073260,0.09401710
0.56994303,0.10134310,0.07997558
0.57494253,0.10134310,0.07326008
0.57994203,0.10134310,0.07387058
0.58494153,0.10134310,0.08180708
0.58994103,0.10195360,0.09829060
0.59494053,0.10256410,0.11111110
0.59994003,0.10256410,0.13369960
0.60493953,0.10317460,0.18437120
0.60993903,0.10317460,0.23382170
0.61493853,0.10317460,0.25152630
0.61993803,0.10378510,0.29914530
0.62493753,0.10378510,0.34981690
0.62993703,0.10439560,0.41147740
0.63493653,0.10439560,0.45177050
0.63993603,0.10439560,0.49755800
0.64493553,0.10439560,0.56837610
0.64993503,0.10439560,0.65995120
0.65493453,0.10500610,0.70512830
0.65993403,0.10622710,0.76251530
0.66493353,0.10500610,0.82295480
0.66993303,0.10622710,0.90476190
0.67493253,0.10683760,0.97008550
0.67993203,0.10744810,1.03296700
0.68493153,0.10744810,1.09157500
0.68993103,0.10744810,1.13492100
0.69493053,0.10805860,1.16056200
0.69993003,0.10805860,1.17887700
0.70492953,0.10805860,1.19536000
0.70992903,0.10866910,1.20757000
0.71492853,0.10927960,1.21794900
0.71992803,0.10927960,1.22588500
0.72492753,0.11050060,1.21978000
0.72992703,0.10989010,1.20634900
0.73492653,0.11050060,1.19291800
0.73992603,0.11050060,1.18315000
0.74492553,0.11050060,1.16605600
0.74992504,0.11050060,1.10805900
0.75492454,0.11050060,1.05921900
0.75992404,0.11111110,1.03235700
0.76492354,0.11233210,1.00122100
0.76992304,0.11172160,0.93956050
0.77492254,0.11233210,0.86507940
0.77992204,0.11294260,0.82905980
0.78492154,0.11233210,0.81135540
0.78992104,0.11294260,0.78021980
0.79492054,0.11355310,0.70329670
0.79992004,0.11294260,0.62271060
0.80491954,0.11355310,0.58302810
0.80991904,0.11355310,0.54395600
0.81491854,0.11416360,0.48168500
0.81991804,0.11416360,0.42796090
0.82491754,0.11477410,0.37301590
0.82991704,0.11477410,0.32905980
0.83491654,0.11477410,0.27777780
0.83991604,0.11477410,0.23382170
0.84491554,0.11538460,0.20451770
0.84991504,0.11599510,0.17399270
0.85491454,0.11538460,0.14041510
0.85991404,0.11599510,0.11538460
0.86491354,0.11660560,0.09768010
0.86991304,0.11660560,0.08608059
0.87491254,0.11660560,0.08608059
0.87991204,0.11660560,0.10073260
0.88491154,0.11721610,0.11111110
0.88991104,0.11721610,0.11843710
0.89491054,0.11782660,0.12271060
0.89991004,0.11782660,0.15018320
0.90490954,0.11782660,0.17460320
0.90990904,0.11843710,0.20757020
0.91490854,0.11782660,0.25152630
0.91990804,0.11904760,0.29426130
0.92490754,0.11965810,0.32051280
0.92990704,0.11965810,0.36019540
0.93490654,0.12026860,0.42307690
0.93990604,0.12026860,0.50305250
0.94490554,0.12087910,0.61233210
0.94990504,0.12087910,0.70634930
0.95490454,0.12087910,0.75152630
0.95990404,0.12148960,0.75702080
0.96490355,0.12087910,0.77533580
0.96990305,0.12087910,0.85592190
0.97490255,0.12210010,0.94200250
0.97990205,0.12271060,0.98412700
0.98490155,0.12271060,1.01465200
0.98990105,0.12271060,1.07020800
0.99490055,0.12332110,1.12820500
0.99990005,0.12393160,1.15750900
1.00489955,0.12393160,1.18009800
1.00989905,0.12454210,1.20024400
1.01489855,0.12515260,1.21733800
1.01989805,0.12454210,1.22161200
1.02489755,0.12515260,1.22344300
1.02989705,0.12576310,1.22100100
1.03489655,0.12515260,1.19597100
1.03989605,0.12576310,1.17826600
1.04489555,0.12637360,1.17033000
1.04989505,0.12637360,1.15445700
1.05489455,0.12637360,1.11172200
1.05989405,0.12698410,1.06044000
1.06489355,0.12698410,1.02014700
1.06989305,0.12698410,0.97680100
1.07489255,0.12759460,0.90048840
1.07989205,0.12698410,0.81318680
1.08489155,0.12759460,0.75030530
1.08989105,0.12759460,0.72954830
1.09489055,0.12820510,0.67887670
1.09989005,0.12881560,0.59218560
1.10488955,0.12820510,0.52808300
1.10988905,0.12942610,0.48595850
1.11488855,0.12942610,0.43406590
1.11988805,0.13003660,0.36080590
1.12488755,0.12942610,0.29548230
1.12988705,0.13064710,0.25824180
1.13488655,0.13003660,0.21550670
1.13988605,0.13003660,0.16788770
1.14488555,0.13064710,0.13064710
1.14988505,0.13064710,0.10683760
1.15488455,0.13125760,0.08974359
1.15988405,0.13125760,0.08119658
1.16488355,0.13125760,0.07692308
1.16988305,0.13125760,0.07753358
1.17488255,0.13247860,0.07997558
1.17988206,0.13247860,0.09096459
1.18488156,0.13247860,0.11721610
1.18988106,0.13247860,0.14224660
1.19488056,0.13308910,0.16910870
1.19988006,0.13369960,0.21489620
1.20487956,0.13369960,0.28021980
1.20987906,0.13369960,0.33699630
1.21487856,0.13431010,0.38156290
1.21987806,0.13431010,0.43833940
1.22487756,0.13492060,0.49389500
1.22987706,0.13553110,0.54578760
1.23487656,0.13553110,0.56654460
1.23987606,0.13553110,0.58363860
1.24487556,0.13614160,0.65262520
1.24987506,0.13675210,0.68925520
1.25487456,0.13675210,0.77167280
1.25987406,0.13736260,0.82356540
1.26487356,0.13736260,0.88949940
1.26987306,0.13736260,0.93040290
1.27487256,0.13736260,0.97985350
1.27987206,0.13797310,1.02014700
1.28487156,0.13797310,1.07020800
1.28987106,0.13797310,1.10805900
1.29487056,0.13858360,1.14102600
1.29987006,0.13919410,1.16483500
1.30486956,0.13919410,1.19169700
1.30986906,0.13980460,1.20818100
1.31486856,0.13980460,1.21794900
1.31986806,0.14041510,1.22527500
1.32486756,0.14041510,1.21672800
1.32986706,0.14102560,1.18864500
1.33486656,0.14163610,1.17155100
1.33986606,0.14102560,1.15934100
1.34486556,0.14163610,1.13003700
1.34986506,0.14163610,1.08486000
1.35486456,0.14224660,1.03052500
1.35986406,0.14224660,1.01404200
1.36486356,0.14224660,0.97863250
1.36986306,0.14285710,0.91941390
1.37486256,0.14285710,0.84310140
1.37986206,0.14285710,0.81013440
1.38486156,0.14346760,0.79914530
1.38986106,0.14346760,0.71978030
1.39486057,0.14346760,0.63858370
1.39986007,0.14407820,0.56715510
1.40485957,0.14407820,0.51709400
1.40985907,0.14468870,0.45116000
1.41485857,0.14468870,0.38827840
1.41985807,0.14590970,0.33455430
1.42485757,0.14468870,0.32661780
1.42985707,0.14590970,0.28449330
1.43485657,0.14590970,0.24908430
1.43985607,0.14590970,0.21794870
1.44485557,0.14713070,0.18742370
1.44985507,0.14713070,0.15995120
1.45485457,0.14774120,0.12393160
1.45985407,0.14774120,0.10134310
1.46485357,0.14774120,0.08485959
1.46985307,0.14835170,0.07753358
1.47485257,0.14835170,0.08547009
1.47985207,0.14896220,0.09645910
1.48485157,0.14835170,0.10195360
1.48985107,0.14896220,0.12759460
1.49485057,0.14896220,0.14224660
1.49985007,0.14957270,0.17277170
1.50484957,0.15018320,0.18070820
1.50984907,0.15018320,0.21794870
1.51484857,0.15079370,0.26984130
1.51984807,0.15079370,0.32112330
1.52484757,0.15140420,0.37057390
1.52984707,0.15079370,0.43650790
1.53484657,0.15140420,0.51159950
1.53984607,0.15140420,0.58547010
1.54484557,0.15140420,0.63186820
1.54984507,0.15262520,0.69658120
1.55484457,0.15323570,0.77106230
1.55984407,0.15323570,0.83638580
1.56484357,0.15323570,0.90354090
1.56984307,0.15384620,0.93467650
1.57484257,0.15384620,0.98717950
1.57984207,0.15384620,1.03418800
1.58484157,0.15445670,1.06959700
1.58984107,0.15506720,1.10439600
1.59484057,0.15506720,1.14529900
1.59984007,0.15445670,1.17399300
1.60483958,0.15506720,1.19719200
1.60983908,0.15567770,1.20818100
1.61483858,0.15567770,1.22039100
1.61983808,0.15567770,1.22405400
1.62483758,0.15628820,1.21733800
1.62983708,0.15689870,1.21489600
1.63483658,0.15628820,1.20879100
1.63983608,0.15689870,1.17765600
1.64483558,0.15750920,1.14774100
1.64983508,0.15811970,1.13003700
1.65483458,0.15811970,1.09707000
1.65983408,0.15750920,1.05189300
1.66483358,0.15811970,0.97802200
1.66983308,0.15873020,0.91697190
1.67483258,0.15811970,0.87423690
1.67983208,0.15873020,0.81318680
1.68483158,0.15995120,0.74114780
1.68983108,0.15934070,0.71489630
1.69483058,0.15995120,0.67582420
1.69983008,0.16056170,0.62820520
1.70482958,0.16056170,0.56227110
1.70982908,0.16056170,0.51953600
1.71482858,0.16056170,0.50366300
1.71982808,0.16117220,0.46337000
1.72482758,0.16117220,0.39072040
1.72982708,0.16117220,0.31623930
1.73482658,0.16178270,0.26617830
1.73982608,0.16239320,0.23260070
1.74482558,0.16239320,0.18986570
1.74982508,0.16239320,0.14713070
1.75482458,0.16239320,0.11965810
1.75982408,0.16239320,0.10378510
1.76482358,0.16300370,0.09096459
1.76982308,0.16422470,0.07814408
1.77482258,0.16239320,0.07081807
1.77982208,0.16361420,0.06837607
1.78482158,0.16422470,0.07203908
1.78982108,0.16422470,0.08485959
1.79482058,0.16422470,0.09951160
1.79982008,0.16483520,0.12515260
1.80481958,0.16544570,0.15079370
1.80981908,0.16544570,0.18986570
1.81481858,0.16605620,0.23992680
1.81981809,0.16605620,0.27289380
1.82481759,0.16605620,0.32112330
1.82981709,0.16666670,0.37606840
1.83481659,0.16727720,0.41758240
1.83981609,0.16727720,0.45604400
1.84481559,0.16727720,0.50122100
1.84981509,0.16788770,0.57387060
1.85481459,0.16788770,0.64774120
1.85981409,0.16727720,0.71001230
1.86481359,0.16849820,0.77533580
1.86981309,0.16849820,0.83760680
1.87481259,0.16910870,0.89316240
1.87981209,0.16971920,0.93589750
1.88481159,0.16971920,0.98901100
1.88981109,0.16971920,1.04029300
1.89481059,0.17032970,1.07814400
1.89981009,0.17032970,1.11355300
1.90480959,0.17032970,1.15079400
1.90980909,0.17094020,1.18009800
1.91480859,0.17094020,1.20146500
1.91980809,0.17155070,1.21672800
1.92480759,0.17155070,1.22710600
1.92980709,0.17155070,1.21978000
1.93480659,0.17277170,1.20573900
1.93980609,0.17216120,1.19658100
1.94480559,0.17277170,1.18376100
1.94980509,0.17277170,1.16300400
1.95480459,0.17338220,1.12698400
1.95980409,0.17338220,1.10195400
1.96480359,0.17338220,1.09340700
1.96980309,0.17338220,1.06532400
1.97480259,0.17277170,1.00915800
1.97980209,0.17338220,0.95726500
1.98480159,0.17460320,0.91025640
1.98980109,0.17521370,0.85531140
1.99480059,0.17521370,0.78937730
1.99980009,0.17582420,0.70757030
2.00479959,0.17582420,0.64835170
2.00979909,0.17582420,0.57387060
2.01479859,0.17643470,0.50549450
2.01979809,0.17643470,0.43406590
2.02479759,0.17643470,0.39865690
2.02979709,0.17643470,0.35409040
2.03479660,0.17704520,0.29426130
2.03979610,0.17704520,0.25335780
2.04479560,0.17704520,0.23992680
2.04979510,0.17765570,0.20207570
2.05479460,0.17765570,0.16483520
2.05979410,0.17765570,0.12576310
2.06479360,0.17765570,0.10561660
2.06979310,0.17826620,0.09096459
2.07479260,0.17765570,0.07997558
2.07979210,0.17887670,0.09035409
2.08479160,0.17948720,0.09340660
2.08979110,0.17948720,0.09462760
2.09479060,0.18009770,0.09951160
2.09979010,0.17948720,0.13125760
2.10478960,0.18070820,0.16788770
2.10978910,0.18009770,0.18986570
2.11478860,0.18070820,0.23565330
2.11978810,0.18070820,0.29120880
2.12478760,0.18131870,0.33943830
2.12978710,0.18131870,0.38705740
2.13478660,0.18253970,0.44749700
2.13978610,0.18192920,0.52625160
2.14478560,0.18253970,0.59523810
2.14978510,0.18315020,0.63064720
2.15478460,0.18315020,0.68681320
2.15978410,0.18315020,0.74053730
2.16478360,0.18315020,0.78205130
2.16978310,0.18376070,0.83821740
2.17478260,0.18437120,0.88339440
2.17978210,0.18376070,0.95360200
2.18478160,0.18437120,1.01648400
2.18978110,0.18437120,1.06532400
2.19478060,0.18437120,1.11172200
2.19978010,0.18559220,1.15689900
2.20477960,0.18620270,1.18986600
2.20977910,0.18498170,1.20940200
2.21477860,0.18681320,1.22039100
2.21977810,0.18681320,1.22832700
2.22477760,0.18681320,1.22771700
2.22977710,0.18681320,1.22710600
2.23477660,0.18742370,1.22527500
2.23977610,0.18742370,1.21672800
2.24477560,0.18803420,1.18254000
2.24977511,0.18864470,1.15140400
2.25477461,0.18803420,1.12820500
2.25977411,0.18803420,1.09707000
2.26477361,0.18925520,1.05067200
2.26977311,0.18925520,0.96459100
2.27477261,0.18925520,0.90476190
2.27977211,0.18925520,0.84432240
2.28477161,0.18925520,0.77899880
2.28977111,0.18986570,0.71062270
2.29477061,0.18986570,0.66971920
2.29977011,0.19108670,0.62515260
2.30476961,0.19108670,0.57509160
2.30976911,0.18986570,0.50671550
2.31476861,0.19108670,0.45177050
2.31976811,0.19169720,0.41147740
2.32476761,0.19169720,0.35470090
2.32976711,0.19169720,0.29487180
2.33476661,0.19230770,0.25091580
2.33976611,0.19230770,0.20818070
2.34476561,0.19230770,0.16300370
2.34976511,0.19291820,0.12820510
2.35476461,0.19291820,0.10744810
2.35976411,0.19291820,0.08974359
2.36476361,0.19352870,0.07936508
2.36976311,0.19352870,0.07326008
2.37476261,0.19413920,0.06959707
2.37976211,0.19413920,0.06898657
2.38476161,0.19413920,0.08241758
2.38976111,0.19474970,0.12576310
2.39476061,0.19474970,0.15079370
2.39976011,0.19474970,0.16666670
2.40475961,0.19536020,0.20268620
2.40975911,0.19597070,0.24236880
2.41475861,0.19597070,0.30402930
2.41975811,0.19658120,0.34554340
2.42475761,0.19658120,0.37606840
2.42975711,0.19658120,0.43162390
2.43475661,0.19719170,0.48779000
2.43975611,0.19719170,0.51770450
2.44475561,0.19780220,0.60805860
2.44975511,0.19780220,0.67643470
2.45475461,0.19841270,0.73992680
2.45975411,0.19841270,0.80097680
2.46475362,0.19841270,0.85653240
2.46975312,0.19963370,0.94383400
2.47475262,0.19963370,1.01465200
2.47975212,0.19963370,1.04212500
2.48475162,0.19963370,1.07753400
2.48975112,0.20085470,1.11233200
2.49475062,0.20024420,1.15079400
2.49975012,0.20085470,1.17216100
2.50474962,0.20085470,1.18803400
2.50974912,0.20085470,1.20757000
2.51474862,0.20024420,1.21917000
2.51974812,0.20146520,1.22649600
2.52474762,0.20207570,1.22588500
2.52974712,0.20207570,1.21733800
2.53474662,0.20268620,1.17887700
2.53974612,0.20329670,1.15995100
