Orario,Canale Ch 1,Canale Ch 11
(s),(V),(V)

0.42995702,0.08485959,1.31623900
0.43495652,0.08547009,1.31623900
0.43995602,0.08547009,1.31562900
0.44495552,0.08608059,1.31685000
0.44995502,0.08608059,1.31623900
0.45495452,0.08608059,1.31623900
0.45995402,0.08547009,1.31623900
0.46495352,0.08669109,1.31623900
0.46995302,0.08669109,1.31685000
0.47495252,0.08730159,1.31562900
0.47995202,0.08791209,1.31562900
0.48495152,0.08791209,1.31562900
0.48995102,0.08852259,1.31685000
0.49495052,0.08913309,1.31623900
0.49995002,0.08852259,1.31623900
0.50494952,0.08913309,1.31685000
0.50994902,0.08852259,1.31685000
0.51494852,0.08974359,1.31685000
0.51994802,0.08974359,1.31562900
0.52494752,0.09035409,1.31623900
0.52994702,0.09035409,1.31562900
0.53494653,0.09096459,1.31562900
0.53994603,0.09096459,1.31562900
0.54494553,0.09096459,1.31562900
0.54994503,0.09157509,1.31623900
0.55494453,0.09157509,1.31562900
0.55994403,0.09157509,1.31562900
0.56494353,0.09218559,1.31685000
0.56994303,0.09157509,1.31623900
0.57494253,0.09279609,1.31562900
0.57994203,0.09279609,1.31623900
0.58494153,0.09340660,1.31623900
0.58994103,0.09340660,1.31623900
0.59494053,0.09279609,1.31440800
0.59994003,0.09340660,1.31440800
0.60493953,0.09401710,1.31440800
0.60993903,0.09401710,1.31440800
0.61493853,0.09462760,1.31501800
0.61993803,0.09462760,1.31501800
0.62493753,0.09523810,1.31501800
0.62993703,0.09584860,1.31562900
0.63493653,0.09584860,1.31623900
0.63993603,0.09584860,1.31501800
0.64493553,0.09584860,1.31562900
0.64993503,0.09645910,1.31623900
0.65493453,0.09645910,1.31623900
0.65993403,0.09645910,1.31562900
0.66493353,0.09706960,1.31562900
0.66993303,0.09768010,1.31440800
0.67493253,0.09768010,1.31379700
0.67993203,0.09706960,1.31440800
0.68493153,0.09829060,1.31562900
0.68993103,0.09829060,1.31562900
0.69493053,0.09829060,1.31623900
0.69993003,0.09829060,1.31562900
0.70492953,0.09951160,1.31562900
0.70992903,0.09890110,1.31623900
0.71492853,0.09951160,1.31623900
0.71992803,0.09951160,1.31562900
0.72492753,0.10012210,1.31501800
0.72992703,0.10073260,1.31623900
0.73492653,0.10073260,1.31562900
0.73992603,0.10073260,1.31501800
0.74492553,0.10134310,1.31562900
0.74992504,0.10134310,1.31562900
0.75492454,0.10134310,1.31379700
0.75992404,0.10073260,1.31379700
0.76492354,0.10134310,1.31318700
0.76992304,0.10195360,1.31562900
0.77492254,0.10256410,1.31379700
0.77992204,0.10256410,1.31562900
0.78492154,0.10317460,1.31562900
0.78992104,0.10317460,1.31562900
0.79492054,0.10317460,1.31318700
0.79992004,0.10317460,1.31318700
0.80491954,0.10378510,1.31440800
0.80991904,0.10439560,1.31501800
0.81491854,0.10439560,1.31501800
0.81991804,0.10439560,1.31501800
0.82491754,0.10500610,1.31501800
