Orario,Canale Ch 1,Canale Ch 11
(s),(V),(V)

0.42999999,0.13247860,0.34615390
0.43499999,0.13247860,0.34615390
0.43999999,0.13308910,0.34615390
0.44499999,0.13369960,0.34676440
0.44999999,0.13308910,0.34676440
0.45499999,0.13308910,0.34432240
0.45999999,0.13369960,0.34432240
0.46499999,0.13431010,0.34676440
0.46999999,0.13492060,0.34676440
0.47499999,0.13492060,0.34615390
0.47999999,0.13492060,0.34371190
0.48499999,0.13553110,0.34676440
0.48999999,0.13553110,0.34615390
0.49499999,0.13553110,0.34615390
0.49999999,0.13614160,0.34676440
0.50499999,0.13675210,0.34737490
0.50999999,0.13736260,0.34676440
0.51499999,0.13736260,0.34676440
0.51999999,0.13736260,0.34676440
0.52499999,0.13736260,0.34676440
0.52999999,0.13797310,0.34554340
0.53499999,0.13858360,0.34615390
0.53999999,0.13919410,0.34615390
0.54499999,0.13858360,0.34615390
0.54999999,0.13858360,0.34676440
0.55499999,0.13858360,0.34615390
0.55999999,0.13919410,0.34554340
0.56499999,0.13919410,0.34615390
0.56999999,0.14041510,0.34615390
0.57499999,0.13980460,0.34615390
0.57999999,0.14041510,0.34615390
0.58499999,0.14102560,0.34676440
0.58999999,0.14102560,0.34676440
0.59499999,0.14163610,0.34615390
0.59999999,0.14163610,0.34615390
0.60499999,0.14163610,0.34676440
0.60999999,0.14163610,0.34676440
0.61499999,0.14224660,0.34554340
0.61999999,0.14285710,0.34615390
0.62499999,0.14285710,0.34615390
0.62999999,0.14346760,0.34432240
0.63499999,0.14346760,0.34615390
0.63999999,0.14407820,0.34676440
0.64499999,0.14407820,0.34676440
0.64999999,0.14468870,0.34676440
0.65499999,0.14468870,0.34615390
0.65999999,0.14468870,0.34615390
0.66499999,0.14590970,0.34676440
0.66999999,0.14590970,0.34676440
0.67499998,0.14652020,0.34615390
0.67999998,0.14652020,0.34554340
0.68499998,0.14652020,0.34615390
0.68999998,0.14774120,0.34676440
0.69499998,0.14774120,0.34615390
0.69999998,0.14774120,0.34615390
0.70499998,0.14835170,0.34676440
0.70999998,0.14835170,0.34676440
0.71499998,0.14835170,0.34554340
0.71999998,0.14896220,0.34615390
0.72499998,0.14957270,0.34676440
0.72999998,0.14896220,0.34615390
0.73499998,0.14957270,0.34615390
0.73999998,0.15018320,0.34615390
0.74499998,0.15079370,0.34676440
0.74999998,0.15018320,0.34615390
0.75499998,0.15079370,0.34554340
0.75999998,0.15140420,0.34554340
0.76499998,0.15140420,0.34615390
0.76999998,0.15140420,0.34432240
0.77499998,0.15140420,0.34432240
0.77999998,0.15262520,0.34615390
0.78499998,0.15262520,0.34676440
0.78999998,0.15323570,0.34554340
0.79499998,0.15323570,0.34615390
0.79999998,0.15262520,0.34554340
0.80499998,0.15323570,0.34432240
0.80999998,0.15445670,0.34676440
0.81499998,0.15445670,0.34615390
0.81999998,0.15384620,0.34615390
0.82499998,0.15445670,0.34676440
0.82999998,0.15506720,0.34615390
0.83499998,0.15506720,0.34615390
0.83999998,0.15567770,0.34615390
0.84499998,0.15567770,0.34615390
0.84999998,0.15567770,0.34615390
0.85499998,0.15628820,0.34554340
0.85999998,0.15628820,0.34615390
0.86499998,0.15689870,0.34615390
0.86999998,0.15750920,0.34615390
0.87499998,0.15689870,0.34554340
0.87999998,0.15689870,0.34432240
0.88499998,0.15750920,0.34554340
0.88999998,0.15750920,0.34676440
0.89499998,0.15873020,0.34615390
0.89999998,0.15934070,0.34554340
0.90499998,0.15934070,0.34676440
0.90999998,0.15995120,0.34676440
0.91499998,0.15995120,0.34371190
0.91999998,0.16056170,0.34615390
0.92499998,0.16056170,0.34737490
0.92999998,0.16056170,0.34676440
0.93499998,0.16056170,0.34615390
0.93999998,0.16117220,0.34615390
0.94499998,0.16178270,0.34676440
0.94999998,0.16117220,0.34615390
0.95499998,0.16239320,0.34615390
0.95999998,0.16239320,0.34676440
0.96499998,0.16300370,0.34554340
0.96999998,0.16300370,0.34615390
0.97499998,0.16300370,0.34554340
0.97999998,0.16300370,0.34554340
0.98499998,0.16361420,0.34615390
0.98999998,0.16361420,0.34615390
0.99499998,0.16422470,0.34554340
0.99999998,0.16361420,0.34432240
1.00499998,0.16422470,0.34676440
1.00999998,0.16483520,0.34615390
1.01499998,0.16483520,0.34310140
1.01999998,0.16544570,0.34615390
1.02499998,0.16605620,0.34676440
1.02999998,0.16605620,0.34676440
1.03499998,0.16605620,0.34615390
1.03999998,0.16605620,0.34615390
1.04499998,0.16666670,0.34676440
1.04999998,0.16727720,0.34615390
1.05499998,0.16727720,0.34554340
1.05999998,0.16727720,0.34676440
1.06499998,0.16788770,0.34615390
1.06999998,0.16788770,0.34676440
1.07499998,0.16788770,0.34554340
1.07999998,0.16849820,0.34554340
1.08499998,0.16849820,0.34676440
1.08999998,0.16910870,0.34371190
1.09499998,0.16849820,0.34432240
1.09999998,0.16849820,0.34554340
1.10499998,0.16971920,0.34615390
1.10999998,0.17032970,0.34615390
1.11499998,0.17094020,0.34432240
1.11999997,0.16971920,0.34615390
1.12499997,0.17155070,0.34615390
1.12999997,0.17155070,0.34615390
1.13499997,0.17216120,0.34554340
1.13999997,0.17216120,0.34676440
1.14499997,0.17216120,0.34676440
1.14999997,0.17277170,0.34676440
1.15499997,0.17277170,0.34615390
1.15999997,0.17338220,0.34615390
1.16499997,0.17338220,0.34615390
1.16999997,0.17338220,0.34676440
1.17499997,0.17399270,0.34554340
1.17999997,0.17460320,0.34615390
1.18499997,0.17460320,0.34615390
1.18999997,0.17521370,0.34615390
1.19499997,0.17460320,0.34432240
1.19999997,0.17521370,0.34554340
1.20499997,0.17582420,0.34432240
1.20999997,0.17521370,0.34371190
1.21499997,0.17521370,0.34371190
1.21999997,0.17521370,0.34737490
1.22499997,0.17643470,0.34615390
1.22999997,0.17704520,0.34676440
1.23499997,0.17643470,0.34615390
1.23999997,0.17765570,0.34554340
1.24499997,0.17643470,0.34615390
1.24999997,0.17765570,0.34615390
1.25499997,0.17826620,0.34554340
1.25999997,0.17765570,0.34371190
1.26499997,0.17887670,0.34615390
1.26999997,0.17887670,0.34615390
1.27499997,0.17826620,0.34554340
1.27999997,0.17948720,0.34554340
1.28499997,0.17887670,0.34615390
1.28999997,0.18009770,0.34615390
1.29499997,0.18009770,0.34554340
1.29999997,0.18009770,0.34554340
1.30499997,0.18131870,0.34432240
1.30999997,0.18070820,0.34554340
1.31499997,0.18070820,0.34432240
1.31999997,0.18070820,0.34554340
1.32499997,0.18131870,0.34615390
1.32999997,0.18192920,0.34615390
1.33499997,0.18192920,0.34554340
1.33999997,0.18253970,0.34615390
1.34499997,0.18315020,0.34615390
1.34999997,0.18315020,0.34371190
1.35499997,0.18315020,0.34615390
1.35999997,0.18376070,0.34676440
1.36499997,0.18437120,0.34615390
1.36999997,0.18437120,0.34676440
1.37499997,0.18437120,0.34615390
1.37999997,0.18498170,0.34554340
1.38499997,0.18498170,0.34615390
1.38999997,0.18559220,0.34676440
1.39499997,0.18559220,0.34615390
1.39999997,0.18620270,0.34615390
1.40499997,0.18681320,0.34676440
1.40999997,0.18681320,0.34676440
1.41499997,0.18681320,0.34615390
1.41999997,0.18742370,0.34432240
1.42499997,0.18681320,0.34554340
1.42999997,0.18681320,0.34432240
1.43499997,0.18681320,0.34554340
1.43999997,0.18803420,0.34676440
1.44499997,0.18864470,0.34554340
1.44999997,0.18925520,0.34432240
1.45499997,0.18925520,0.34615390
1.45999997,0.18925520,0.34432240
1.46499997,0.18986570,0.34737490
1.46999997,0.18986570,0.34615390
1.47499997,0.19047620,0.34371190
1.47999997,0.19047620,0.34615390
1.48499997,0.18986570,0.34676440
1.48999997,0.19108670,0.34676440
1.49499997,0.19108670,0.34615390
1.49999997,0.19047620,0.34554340
1.50499997,0.19169720,0.34615390
1.50999997,0.19169720,0.34615390
1.51499997,0.19169720,0.34554340
1.51999997,0.19230770,0.34554340
1.52499997,0.19230770,0.34554340
1.52999997,0.19291820,0.34554340
1.53499997,0.19291820,0.34615390
1.53999997,0.19352870,0.34554340
1.54499997,0.19352870,0.34554340
1.54999997,0.19352870,0.34554340
1.55499997,0.19413920,0.34554340
1.55999997,0.19413920,0.34554340
1.56499997,0.19474970,0.34615390
1.56999996,0.19474970,0.34554340
1.57499996,0.19474970,0.34615390
1.57999996,0.19597070,0.34615390
1.58499996,0.19597070,0.34554340
1.58999996,0.19597070,0.34615390
1.59499996,0.19658120,0.34615390
1.59999996,0.19658120,0.34432240
1.60499996,0.19719170,0.34676440
1.60999996,0.19719170,0.34615390
1.61499996,0.19780220,0.34615390
1.61999996,0.19780220,0.34615390
1.62499996,0.19841270,0.34615390
1.62999996,0.19841270,0.34615390
1.63499996,0.19902320,0.34554340
1.63999996,0.19902320,0.34554340
1.64499996,0.19902320,0.34615390
1.64999996,0.19902320,0.34554340
1.65499996,0.19963370,0.34554340
1.65999996,0.20024420,0.34615390
1.66499996,0.20024420,0.34676440
1.66999996,0.20024420,0.34676440
1.67499996,0.20085470,0.34615390
1.67999996,0.20085470,0.34615390
1.68499996,0.20146520,0.34554340
1.68999996,0.20146520,0.34615390
1.69499996,0.20207570,0.34554340
1.69999996,0.20207570,0.34554340
1.70499996,0.20268620,0.34676440
1.70999996,0.20268620,0.34432240
1.71499996,0.20268620,0.34554340
1.71999996,0.20268620,0.34615390
1.72499996,0.20390720,0.34676440
1.72999996,0.20451770,0.34615390
1.73499996,0.20390720,0.34615390
1.73999996,0.20451770,0.34676440
1.74499996,0.20451770,0.34615390
1.74999996,0.20512820,0.34432240
1.75499996,0.20451770,0.34432240
1.75999996,0.20390720,0.34432240
1.76499996,0.20573870,0.34676440
1.76999996,0.20512820,0.34676440
1.77499996,0.20634920,0.34615390
